word,entropy,std,std.log,residual
strip,5.282043200826628,48.26884421968232,3.87678630531452,8.06229079587051
pound,4.888675226563507,63.39429167293047,4.149373820685066,2.930505286979873
diary,5.428789985369844,50.583179502976556,3.923619100139557,2.332692342372887
relax,4.915511307244714,53.55339170860296,3.9806791321168538,12.050793905840806
react,5.975088264594518,36.1595177239474,3.587940198154818,5.5368924611756825
altar,5.48977896729902,58.188802409383406,4.063692937762231,6.642322012296113
tract,5.7758233563152785,54.50964185620118,3.998377600814304,8.993868373483032
rigid,4.7726377506913,79.81065438632731,4.379657009156738,10.304533096538279
fence,5.058887549508384,89.91440920440236,4.498858208994477,28.063869018670445
cable,5.507073721862812,49.49528535243739,3.9018774196332076,1.6682190346887609
porch,5.0773310184102245,54.850470313736366,4.004610761228441,6.528994675672664
silly,5.443863702578307,65.2654799407836,4.178463258537511,12.690791960872659
alien,5.823878867536483,38.63287272057177,3.654103538929345,5.933122374054605
micro,4.873271823599363,54.398793634259775,3.9963419777751965,12.342189107025987
trunk,5.0360603197211145,52.68558387499189,3.9643418673663158,9.751718754866971
quest,4.679689597098786,65.83925078639754,4.18721617699662,6.291853035481495
bunch,4.606457201229507,68.27036100227221,4.223475719277234,5.976968079381464
tense,5.599995292379556,68.43793854065977,4.225927327890341,19.291664431923593
rifle,5.218246286786454,53.14942747484385,3.9731073328549416,4.719489621365156
toxic,4.3212175822428005,70.3479730779535,4.2534539711759365,12.545690075539198
curse,5.69667777309714,43.0476801525819,3.7623083421414405,4.072084886910837
stern,5.674552441396647,38.65398441899418,3.6546498594741013,8.923025588949379
vague,4.719144846247584,60.62080815491418,4.1046382030306345,10.38769376029689
dense,5.347098339839459,77.29643356160778,4.347647816904265,22.500317836902923
alpha,4.49436859347742,94.3660554539965,4.547181426431204,16.79765503343762
crash,5.518811952114327,44.234089068075065,3.789495737710426,6.670828649838512
globe,5.166165842548267,58.93538682446539,4.076441705234924,0.21271874751860054
basin,5.146467661851962,49.8043739818397,3.908102811134331,9.83313566587664
brick,4.784851213530365,61.925522414294946,4.125932411581985,7.240744403283614
opera,5.165276606293233,43.87961737585837,3.7814499155845627,15.29051536875076
drank,5.193540216693002,53.025073512939436,3.9707648868324243,5.447998796224759
elbow,4.444164631160703,69.99969937490302,4.2484909473958945,9.088358051866791
trick,5.139892015307944,48.920824633059944,3.890203167444272,10.880739911959687
demon,4.915244114890349,55.57509538790571,4.017735176230357,10.03623693965421
serum,5.24085457643115,49.553364236134406,3.9030501542559333,7.766919004747642
fraud,4.984724246501114,63.26259717854374,4.1472942726551,0.509303209795732
ridge,5.21953691789819,51.615506215502606,3.9438221353963923,6.221982607976244
mason,5.220523790134185,50.665192549457,3.925239137336304,7.148273733476749
fatal,5.14111297672337,74.16559886020961,4.30630041544411,14.394521722345914
humor,4.77978820880331,59.612788272148556,4.0878701193794535,9.694219898240497
civic,4.432239198574837,113.36184190513556,4.730584843531435,33.90988073424499
swing,4.642549901529091,63.264333553748905,4.147321719384349,9.934718847093713
haven,4.971753196170064,56.561263704683505,4.035324364066507,7.55114147211831
bride,5.526269751207027,50.29911201947498,3.9179874232614953,0.4420796934163107
